key,value,timestamp,sentence
A - Very Negative,0.0014,"00:26:59,452 --> 00:27:01,119","She was 4."
A - Negative,0.0066,"00:26:59,452 --> 00:27:01,119","She was 4."
C - Neutral,0.4748,"00:26:59,452 --> 00:27:01,119","She was 4."
D - Positive,0.4945,"00:26:59,452 --> 00:27:01,119","She was 4."
E - Very Positive,0.0227,"00:26:59,452 --> 00:27:01,119","She was 4."
A - Very Negative,0.0053,"00:27:03,706 --> 00:27:05,123","She was at school playing tag."
A - Negative,0.0342,"00:27:03,706 --> 00:27:05,123","She was at school playing tag."
C - Neutral,0.6512,"00:27:03,706 --> 00:27:05,123","She was at school playing tag."
D - Positive,0.2898,"00:27:03,706 --> 00:27:05,123","She was at school playing tag."
E - Very Positive,0.0195,"00:27:03,706 --> 00:27:05,123","She was at school playing tag."
A - Very Negative,0.0033,"00:27:05,958 --> 00:27:08,418","Slipped, hit her head, and that was it."
A - Negative,0.0051,"00:27:05,958 --> 00:27:08,418","Slipped, hit her head, and that was it."
C - Neutral,0.0159,"00:27:05,958 --> 00:27:08,418","Slipped, hit her head, and that was it."
D - Positive,0.7366,"00:27:05,958 --> 00:27:08,418","Slipped, hit her head, and that was it."
E - Very Positive,0.2391,"00:27:05,958 --> 00:27:08,418","Slipped, hit her head, and that was it."
A - Very Negative,0.0299,"00:27:10,922 --> 00:27:12,631","Stupidest thing."
A - Negative,0.1737,"00:27:10,922 --> 00:27:12,631","Stupidest thing."
C - Neutral,0.6013,"00:27:10,922 --> 00:27:12,631","Stupidest thing."
D - Positive,0.1695,"00:27:10,922 --> 00:27:12,631","Stupidest thing."
E - Very Positive,0.0255,"00:27:10,922 --> 00:27:12,631","Stupidest thing."
A - Very Negative,0.0178,"00:27:18,846 --> 00:27:21,556","I was driving when I got the call, so..."
A - Negative,0.1325,"00:27:18,846 --> 00:27:21,556","I was driving when I got the call, so..."
C - Neutral,0.6718,"00:27:18,846 --> 00:27:21,556","I was driving when I got the call, so..."
D - Positive,0.1617,"00:27:18,846 --> 00:27:21,556","I was driving when I got the call, so..."
E - Very Positive,0.0162,"00:27:18,846 --> 00:27:21,556","I was driving when I got the call, so..."
A - Very Negative,0.0326,"00:27:22,767 --> 00:27:25,268","Ever since then, that's what I do."
A - Negative,0.2883,"00:27:22,767 --> 00:27:25,268","Ever since then, that's what I do."
C - Neutral,0.4178,"00:27:22,767 --> 00:27:25,268","Ever since then, that's what I do."
D - Positive,0.2419,"00:27:22,767 --> 00:27:25,268","Ever since then, that's what I do."
E - Very Positive,0.0194,"00:27:22,767 --> 00:27:25,268","Ever since then, that's what I do."
A - Very Negative,0.0013,"00:27:26,270 --> 00:27:27,729","I wake up..."
A - Negative,0.0088,"00:27:26,270 --> 00:27:27,729","I wake up..."
C - Neutral,0.8656,"00:27:26,270 --> 00:27:27,729","I wake up..."
D - Positive,0.1191,"00:27:26,270 --> 00:27:27,729","I wake up..."
E - Very Positive,0.0051,"00:27:26,270 --> 00:27:27,729","I wake up..."
A - Very Negative,0.0092,"00:27:28,856 --> 00:27:30,524","...I go to work..."
A - Negative,0.0488,"00:27:28,856 --> 00:27:30,524","...I go to work..."
C - Neutral,0.5171,"00:27:28,856 --> 00:27:30,524","...I go to work..."
D - Positive,0.3995,"00:27:28,856 --> 00:27:30,524","...I go to work..."
E - Very Positive,0.0253,"00:27:28,856 --> 00:27:30,524","...I go to work..."
A - Very Negative,0.0466,"00:27:30,817 --> 00:27:32,609","...and I just drive."
A - Negative,0.3395,"00:27:30,817 --> 00:27:32,609","...and I just drive."
C - Neutral,0.4663,"00:27:30,817 --> 00:27:32,609","...and I just drive."
D - Positive,0.1283,"00:27:30,817 --> 00:27:32,609","...and I just drive."
E - Very Positive,0.0192,"00:27:30,817 --> 00:27:32,609","...and I just drive."
A - Very Negative,0.0852,"00:27:59,637 --> 00:28:01,972","O2 down to 1 percent."
A - Negative,0.4699,"00:27:59,637 --> 00:28:01,972","O2 down to 1 percent."
C - Neutral,0.2975,"00:27:59,637 --> 00:28:01,972","O2 down to 1 percent."
D - Positive,0.1159,"00:27:59,637 --> 00:28:01,972","O2 down to 1 percent."
E - Very Positive,0.0316,"00:27:59,637 --> 00:28:01,972","O2 down to 1 percent."
A - Very Negative,0.1982,"00:28:14,110 --> 00:28:16,236","KOWALSKI: Well, I've got good news and bad news."
A - Negative,0.4971,"00:28:14,110 --> 00:28:16,236","KOWALSKI: Well, I've got good news and bad news."
C - Neutral,0.2464,"00:28:14,110 --> 00:28:16,236","KOWALSKI: Well, I've got good news and bad news."
D - Positive,0.0391,"00:28:14,110 --> 00:28:16,236","KOWALSKI: Well, I've got good news and bad news."
E - Very Positive,0.0192,"00:28:14,110 --> 00:28:16,236","KOWALSKI: Well, I've got good news and bad news."
A - Very Negative,0.0131,"00:28:16,487 --> 00:28:18,989","The good news is, we're about 5 minutes from the ISS..."
A - Negative,0.0494,"00:28:16,487 --> 00:28:18,989","The good news is, we're about 5 minutes from the ISS..."
C - Neutral,0.1846,"00:28:16,487 --> 00:28:18,989","The good news is, we're about 5 minutes from the ISS..."
D - Positive,0.6472,"00:28:16,487 --> 00:28:18,989","The good news is, we're about 5 minutes from the ISS..."
E - Very Positive,0.1057,"00:28:16,487 --> 00:28:18,989","The good news is, we're about 5 minutes from the ISS..."
A - Very Negative,0.0990,"00:28:19,240 --> 00:28:21,575","...and I know where the Russians stash their vodka."
A - Negative,0.5500,"00:28:19,240 --> 00:28:21,575","...and I know where the Russians stash their vodka."
C - Neutral,0.2906,"00:28:19,240 --> 00:28:21,575","...and I know where the Russians stash their vodka."
D - Positive,0.0462,"00:28:19,240 --> 00:28:21,575","...and I know where the Russians stash their vodka."
E - Very Positive,0.0143,"00:28:19,240 --> 00:28:21,575","...and I know where the Russians stash their vodka."
A - Very Negative,0.0023,"00:28:21,826 --> 00:28:25,036","And that is good, because I'm running on fumes here."
A - Negative,0.0079,"00:28:21,826 --> 00:28:25,036","And that is good, because I'm running on fumes here."
C - Neutral,0.0296,"00:28:21,826 --> 00:28:25,036","And that is good, because I'm running on fumes here."
D - Positive,0.8998,"00:28:21,826 --> 00:28:25,036","And that is good, because I'm running on fumes here."
E - Very Positive,0.0605,"00:28:21,826 --> 00:28:25,036","And that is good, because I'm running on fumes here."
A - Very Negative,0.1190,"00:28:25,288 --> 00:28:26,162","The bad news is..."
A - Negative,0.4613,"00:28:25,288 --> 00:28:26,162","The bad news is..."
C - Neutral,0.3893,"00:28:25,288 --> 00:28:26,162","The bad news is..."
D - Positive,0.0220,"00:28:25,288 --> 00:28:26,162","The bad news is..."
E - Very Positive,0.0083,"00:28:25,288 --> 00:28:26,162","The bad news is..."
A - Very Negative,0.1250,"00:28:26,414 --> 00:28:29,374","...I'm gonna be about 10 minutes short of breaking Anatoly's record, and..."
A - Negative,0.5940,"00:28:26,414 --> 00:28:29,374","...I'm gonna be about 10 minutes short of breaking Anatoly's record, and..."
C - Neutral,0.2490,"00:28:26,414 --> 00:28:29,374","...I'm gonna be about 10 minutes short of breaking Anatoly's record, and..."
D - Positive,0.0227,"00:28:26,414 --> 00:28:29,374","...I'm gonna be about 10 minutes short of breaking Anatoly's record, and..."
E - Very Positive,0.0093,"00:28:26,414 --> 00:28:29,374","...I'm gonna be about 10 minutes short of breaking Anatoly's record, and..."
A - Very Negative,0.0508,"00:28:29,625 --> 00:28:30,750","[DEVICE BEEPING]"
A - Negative,0.3014,"00:28:29,625 --> 00:28:30,750","[DEVICE BEEPING]"
C - Neutral,0.4278,"00:28:29,625 --> 00:28:30,750","[DEVICE BEEPING]"
D - Positive,0.1823,"00:28:29,625 --> 00:28:30,750","[DEVICE BEEPING]"
E - Very Positive,0.0377,"00:28:29,625 --> 00:28:30,750","[DEVICE BEEPING]"
A - Very Negative,0.0376,"00:28:31,002 --> 00:28:32,502","STONE: Agh!"
A - Negative,0.1500,"00:28:31,002 --> 00:28:32,502","STONE: Agh!"
C - Neutral,0.3308,"00:28:31,002 --> 00:28:32,502","STONE: Agh!"
D - Positive,0.3846,"00:28:31,002 --> 00:28:32,502","STONE: Agh!"
E - Very Positive,0.0970,"00:28:31,002 --> 00:28:32,502","STONE: Agh!"
A - Very Negative,0.0033,"00:28:31,002 --> 00:28:32,502","- What?"
A - Negative,0.0420,"00:28:31,002 --> 00:28:32,502","- What?"
C - Neutral,0.9252,"00:28:31,002 --> 00:28:32,502","- What?"
D - Positive,0.0279,"00:28:31,002 --> 00:28:32,502","- What?"
E - Very Positive,0.0016,"00:28:31,002 --> 00:28:32,502","- What?"
A - Very Negative,0.0568,"00:28:33,004 --> 00:28:35,255","I'm redlining."
A - Negative,0.2882,"00:28:33,004 --> 00:28:35,255","I'm redlining."
C - Neutral,0.4045,"00:28:33,004 --> 00:28:35,255","I'm redlining."
D - Positive,0.2105,"00:28:33,004 --> 00:28:35,255","I'm redlining."
E - Very Positive,0.0400,"00:28:33,004 --> 00:28:35,255","I'm redlining."
A - Very Negative,0.2173,"00:28:33,004 --> 00:28:35,255","My O2 tank pressure is low."
A - Negative,0.6267,"00:28:33,004 --> 00:28:35,255","My O2 tank pressure is low."
C - Neutral,0.1300,"00:28:33,004 --> 00:28:35,255","My O2 tank pressure is low."
D - Positive,0.0155,"00:28:33,004 --> 00:28:35,255","My O2 tank pressure is low."
E - Very Positive,0.0106,"00:28:33,004 --> 00:28:35,255","My O2 tank pressure is low."
A - Very Negative,0.0412,"00:28:35,506 --> 00:28:38,383","Your tank is out of oxygen, but you still have it in your suit."
A - Negative,0.3004,"00:28:35,506 --> 00:28:38,383","Your tank is out of oxygen, but you still have it in your suit."
C - Neutral,0.5177,"00:28:35,506 --> 00:28:38,383","Your tank is out of oxygen, but you still have it in your suit."
D - Positive,0.1252,"00:28:35,506 --> 00:28:38,383","Your tank is out of oxygen, but you still have it in your suit."
E - Very Positive,0.0154,"00:28:35,506 --> 00:28:38,383","Your tank is out of oxygen, but you still have it in your suit."
A - Very Negative,0.0146,"00:28:38,634 --> 00:28:39,301","Got it."
A - Negative,0.0762,"00:28:38,634 --> 00:28:39,301","Got it."
C - Neutral,0.6098,"00:28:38,634 --> 00:28:39,301","Got it."
D - Positive,0.2714,"00:28:38,634 --> 00:28:39,301","Got it."
E - Very Positive,0.0280,"00:28:38,634 --> 00:28:39,301","Got it."
A - Very Negative,0.0761,"00:28:39,552 --> 00:28:41,052","KOWALSKI: So you have to sip, not gulp."
A - Negative,0.3091,"00:28:39,552 --> 00:28:41,052","KOWALSKI: So you have to sip, not gulp."
C - Neutral,0.2359,"00:28:39,552 --> 00:28:41,052","KOWALSKI: So you have to sip, not gulp."
D - Positive,0.3001,"00:28:39,552 --> 00:28:41,052","KOWALSKI: So you have to sip, not gulp."
E - Very Positive,0.0788,"00:28:39,552 --> 00:28:41,052","KOWALSKI: So you have to sip, not gulp."
A - Very Negative,0.0615,"00:28:42,555 --> 00:28:43,972","Wine, not beer."
A - Negative,0.4543,"00:28:42,555 --> 00:28:43,972","Wine, not beer."
C - Neutral,0.3919,"00:28:42,555 --> 00:28:43,972","Wine, not beer."
D - Positive,0.0743,"00:28:42,555 --> 00:28:43,972","Wine, not beer."
E - Very Positive,0.0180,"00:28:42,555 --> 00:28:43,972","Wine, not beer."
A - Very Negative,0.0129,"00:28:44,223 --> 00:28:45,765","Sip, Ryan."
A - Negative,0.0624,"00:28:44,223 --> 00:28:45,765","Sip, Ryan."
C - Neutral,0.6137,"00:28:44,223 --> 00:28:45,765","Sip, Ryan."
D - Positive,0.2800,"00:28:44,223 --> 00:28:45,765","Sip, Ryan."
E - Very Positive,0.0310,"00:28:44,223 --> 00:28:45,765","Sip, Ryan."
A - Very Negative,0.0637,"00:28:46,475 --> 00:28:49,394","Houston, in the blind, we have a visual of the ISS."
A - Negative,0.4348,"00:28:46,475 --> 00:28:49,394","Houston, in the blind, we have a visual of the ISS."
C - Neutral,0.3620,"00:28:46,475 --> 00:28:49,394","Houston, in the blind, we have a visual of the ISS."
D - Positive,0.1140,"00:28:46,475 --> 00:28:49,394","Houston, in the blind, we have a visual of the ISS."
E - Very Positive,0.0255,"00:28:46,475 --> 00:28:49,394","Houston, in the blind, we have a visual of the ISS."
A - Very Negative,0.0354,"00:28:49,645 --> 00:28:52,564","The station must have been evacuated because the first Soyuz..."
A - Negative,0.4102,"00:28:49,645 --> 00:28:52,564","The station must have been evacuated because the first Soyuz..."
C - Neutral,0.4971,"00:28:49,645 --> 00:28:52,564","The station must have been evacuated because the first Soyuz..."
D - Positive,0.0510,"00:28:49,645 --> 00:28:52,564","The station must have been evacuated because the first Soyuz..."
E - Very Positive,0.0063,"00:28:49,645 --> 00:28:52,564","The station must have been evacuated because the first Soyuz..."
A - Very Negative,0.1156,"00:28:52,815 --> 00:28:55,734","...is missing."
A - Negative,0.6213,"00:28:52,815 --> 00:28:55,734","...is missing."
C - Neutral,0.2373,"00:28:52,815 --> 00:28:55,734","...is missing."
D - Positive,0.0180,"00:28:52,815 --> 00:28:55,734","...is missing."
E - Very Positive,0.0077,"00:28:52,815 --> 00:28:55,734","...is missing."
A - Very Negative,0.0542,"00:28:52,815 --> 00:28:55,734","The second Soyuz exhibits surface damage..."
A - Negative,0.5610,"00:28:52,815 --> 00:28:55,734","The second Soyuz exhibits surface damage..."
C - Neutral,0.3546,"00:28:52,815 --> 00:28:55,734","The second Soyuz exhibits surface damage..."
D - Positive,0.0248,"00:28:52,815 --> 00:28:55,734","The second Soyuz exhibits surface damage..."
E - Very Positive,0.0055,"00:28:52,815 --> 00:28:55,734","The second Soyuz exhibits surface damage..."
A - Very Negative,0.0775,"00:28:55,985 --> 00:28:57,777","...and its chute has been deployed."
A - Negative,0.5193,"00:28:55,985 --> 00:28:57,777","...and its chute has been deployed."
C - Neutral,0.3412,"00:28:55,985 --> 00:28:57,777","...and its chute has been deployed."
D - Positive,0.0491,"00:28:55,985 --> 00:28:57,777","...and its chute has been deployed."
E - Very Positive,0.0129,"00:28:55,985 --> 00:28:57,777","...and its chute has been deployed."
A - Very Negative,0.0807,"00:28:58,029 --> 00:29:01,615","Any use as an escape pod for reentry is impossible."
A - Negative,0.4812,"00:28:58,029 --> 00:29:01,615","Any use as an escape pod for reentry is impossible."
C - Neutral,0.3434,"00:28:58,029 --> 00:29:01,615","Any use as an escape pod for reentry is impossible."
D - Positive,0.0758,"00:28:58,029 --> 00:29:01,615","Any use as an escape pod for reentry is impossible."
E - Very Positive,0.0189,"00:28:58,029 --> 00:29:01,615","Any use as an escape pod for reentry is impossible."
A - Very Negative,0.0616,"00:29:01,866 --> 00:29:04,200","STONE: Shouldn't we be turning?"
A - Negative,0.5241,"00:29:01,866 --> 00:29:04,200","STONE: Shouldn't we be turning?"
C - Neutral,0.3903,"00:29:01,866 --> 00:29:04,200","STONE: Shouldn't we be turning?"
D - Positive,0.0181,"00:29:01,866 --> 00:29:04,200","STONE: Shouldn't we be turning?"
E - Very Positive,0.0060,"00:29:01,866 --> 00:29:04,200","STONE: Shouldn't we be turning?"
A - Very Negative,0.0771,"00:29:01,866 --> 00:29:04,200","We're drifting again."
A - Negative,0.5065,"00:29:01,866 --> 00:29:04,200","We're drifting again."
C - Neutral,0.2679,"00:29:01,866 --> 00:29:04,200","We're drifting again."
D - Positive,0.1240,"00:29:01,866 --> 00:29:04,200","We're drifting again."
E - Very Positive,0.0244,"00:29:01,866 --> 00:29:04,200","We're drifting again."
A - Very Negative,0.0508,"00:29:04,452 --> 00:29:06,995","KOWALSKI: Not yet."
A - Negative,0.3337,"00:29:04,452 --> 00:29:06,995","KOWALSKI: Not yet."
C - Neutral,0.4607,"00:29:04,452 --> 00:29:06,995","KOWALSKI: Not yet."
D - Positive,0.1287,"00:29:04,452 --> 00:29:06,995","KOWALSKI: Not yet."
E - Very Positive,0.0261,"00:29:04,452 --> 00:29:06,995","KOWALSKI: Not yet."
A - Very Negative,0.0643,"00:29:04,452 --> 00:29:06,995","I wasn't kidding about those fumes."
A - Negative,0.4587,"00:29:04,452 --> 00:29:06,995","I wasn't kidding about those fumes."
C - Neutral,0.3748,"00:29:04,452 --> 00:29:06,995","I wasn't kidding about those fumes."
D - Positive,0.0869,"00:29:04,452 --> 00:29:06,995","I wasn't kidding about those fumes."
E - Very Positive,0.0152,"00:29:04,452 --> 00:29:06,995","I wasn't kidding about those fumes."
A - Very Negative,0.0200,"00:29:07,246 --> 00:29:09,664","This can has one or two good thrusts left..."
A - Negative,0.0653,"00:29:07,246 --> 00:29:09,664","This can has one or two good thrusts left..."
C - Neutral,0.1465,"00:29:07,246 --> 00:29:09,664","This can has one or two good thrusts left..."
D - Positive,0.6564,"00:29:07,246 --> 00:29:09,664","This can has one or two good thrusts left..."
E - Very Positive,0.1117,"00:29:07,246 --> 00:29:09,664","This can has one or two good thrusts left..."
A - Very Negative,0.0143,"00:29:09,916 --> 00:29:11,249","...if we're lucky."
A - Negative,0.1062,"00:29:09,916 --> 00:29:11,249","...if we're lucky."
C - Neutral,0.7691,"00:29:09,916 --> 00:29:11,249","...if we're lucky."
D - Positive,0.1012,"00:29:09,916 --> 00:29:11,249","...if we're lucky."
E - Very Positive,0.0092,"00:29:09,916 --> 00:29:11,249","...if we're lucky."
A - Very Negative,0.0241,"00:29:23,930 --> 00:29:25,138","Steady."
A - Negative,0.1214,"00:29:23,930 --> 00:29:25,138","Steady."
C - Neutral,0.5845,"00:29:23,930 --> 00:29:25,138","Steady."
D - Positive,0.2342,"00:29:23,930 --> 00:29:25,138","Steady."
E - Very Positive,0.0358,"00:29:23,930 --> 00:29:25,138","Steady."
A - Very Negative,0.0241,"00:29:34,857 --> 00:29:36,107","Aim."
A - Negative,0.1214,"00:29:34,857 --> 00:29:36,107","Aim."
C - Neutral,0.5845,"00:29:34,857 --> 00:29:36,107","Aim."
D - Positive,0.2342,"00:29:34,857 --> 00:29:36,107","Aim."
E - Very Positive,0.0358,"00:29:34,857 --> 00:29:36,107","Aim."
A - Very Negative,0.0081,"00:29:36,984 --> 00:29:38,234","Fire."
A - Negative,0.0684,"00:29:36,984 --> 00:29:38,234","Fire."
C - Neutral,0.9032,"00:29:36,984 --> 00:29:38,234","Fire."
D - Positive,0.0172,"00:29:36,984 --> 00:29:38,234","Fire."
E - Very Positive,0.0030,"00:29:36,984 --> 00:29:38,234","Fire."
A - Very Negative,0.0508,"00:29:38,486 --> 00:29:39,861","[STONE GASPING]"
A - Negative,0.3014,"00:29:38,486 --> 00:29:39,861","[STONE GASPING]"
C - Neutral,0.4278,"00:29:38,486 --> 00:29:39,861","[STONE GASPING]"
D - Positive,0.1823,"00:29:38,486 --> 00:29:39,861","[STONE GASPING]"
E - Very Positive,0.0377,"00:29:38,486 --> 00:29:39,861","[STONE GASPING]"
A - Very Negative,0.0137,"00:29:44,033 --> 00:29:47,077","- Brake!"
A - Negative,0.0721,"00:29:44,033 --> 00:29:47,077","- Brake!"
C - Neutral,0.5809,"00:29:44,033 --> 00:29:47,077","- Brake!"
D - Positive,0.3063,"00:29:44,033 --> 00:29:47,077","- Brake!"
E - Very Positive,0.0270,"00:29:44,033 --> 00:29:47,077","- Brake!"
A - Very Negative,0.0241,"00:29:44,033 --> 00:29:47,077","Brake."
A - Negative,0.1214,"00:29:44,033 --> 00:29:47,077","Brake."
C - Neutral,0.5845,"00:29:44,033 --> 00:29:47,077","Brake."
D - Positive,0.2342,"00:29:44,033 --> 00:29:47,077","Brake."
E - Very Positive,0.0358,"00:29:44,033 --> 00:29:47,077","Brake."
A - Very Negative,0.0146,"00:29:44,033 --> 00:29:47,077","You have to brake!"
A - Negative,0.0861,"00:29:44,033 --> 00:29:47,077","You have to brake!"
C - Neutral,0.6074,"00:29:44,033 --> 00:29:47,077","You have to brake!"
D - Positive,0.2685,"00:29:44,033 --> 00:29:47,077","You have to brake!"
E - Very Positive,0.0235,"00:29:44,033 --> 00:29:47,077","You have to brake!"
A - Very Negative,0.0218,"00:29:44,033 --> 00:29:47,077","- I can't, the can's..."
A - Negative,0.2120,"00:29:44,033 --> 00:29:47,077","- I can't, the can's..."
C - Neutral,0.4856,"00:29:44,033 --> 00:29:47,077","- I can't, the can's..."
D - Positive,0.2709,"00:29:44,033 --> 00:29:47,077","- I can't, the can's..."
E - Very Positive,0.0097,"00:29:44,033 --> 00:29:47,077","- I can't, the can's..."
A - Very Negative,0.2088,"00:29:47,328 --> 00:29:50,121","...empty."
A - Negative,0.6812,"00:29:47,328 --> 00:29:50,121","...empty."
C - Neutral,0.0968,"00:29:47,328 --> 00:29:50,121","...empty."
D - Positive,0.0064,"00:29:47,328 --> 00:29:50,121","...empty."
E - Very Positive,0.0068,"00:29:47,328 --> 00:29:50,121","...empty."
A - Very Negative,0.1175,"00:29:47,328 --> 00:29:50,121","We're gonna hit hard."
A - Negative,0.7087,"00:29:47,328 --> 00:29:50,121","We're gonna hit hard."
C - Neutral,0.1312,"00:29:47,328 --> 00:29:50,121","We're gonna hit hard."
D - Positive,0.0314,"00:29:47,328 --> 00:29:50,121","We're gonna hit hard."
E - Very Positive,0.0112,"00:29:47,328 --> 00:29:50,121","We're gonna hit hard."
A - Very Negative,0.0362,"00:29:47,328 --> 00:29:50,121","Grab ahold of anything you can!"
A - Negative,0.1685,"00:29:47,328 --> 00:29:50,121","Grab ahold of anything you can!"
C - Neutral,0.2829,"00:29:47,328 --> 00:29:50,121","Grab ahold of anything you can!"
D - Positive,0.4394,"00:29:47,328 --> 00:29:50,121","Grab ahold of anything you can!"
E - Very Positive,0.0731,"00:29:47,328 --> 00:29:50,121","Grab ahold of anything you can!"
A - Very Negative,0.0630,"00:29:52,500 --> 00:29:53,583","[BOTH GRUNTING]"
A - Negative,0.3897,"00:29:52,500 --> 00:29:53,583","[BOTH GRUNTING]"
C - Neutral,0.3993,"00:29:52,500 --> 00:29:53,583","[BOTH GRUNTING]"
D - Positive,0.1186,"00:29:52,500 --> 00:29:53,583","[BOTH GRUNTING]"
E - Very Positive,0.0294,"00:29:52,500 --> 00:29:53,583","[BOTH GRUNTING]"
A - Very Negative,0.0209,"00:30:02,093 --> 00:30:03,510","STONE: What do I do?"
A - Negative,0.1847,"00:30:02,093 --> 00:30:03,510","STONE: What do I do?"
C - Neutral,0.4614,"00:30:02,093 --> 00:30:03,510","STONE: What do I do?"
D - Positive,0.3008,"00:30:02,093 --> 00:30:03,510","STONE: What do I do?"
E - Very Positive,0.0323,"00:30:02,093 --> 00:30:03,510","STONE: What do I do?"
A - Very Negative,0.0038,"00:30:04,595 --> 00:30:06,096","What do I do?"
A - Negative,0.0359,"00:30:04,595 --> 00:30:06,096","What do I do?"
C - Neutral,0.8994,"00:30:04,595 --> 00:30:06,096","What do I do?"
D - Positive,0.0569,"00:30:04,595 --> 00:30:06,096","What do I do?"
E - Very Positive,0.0039,"00:30:04,595 --> 00:30:06,096","What do I do?"
A - Very Negative,0.0001,"00:30:15,314 --> 00:30:15,897","Ryan!"
A - Negative,0.0004,"00:30:15,314 --> 00:30:15,897","Ryan!"
C - Neutral,0.9650,"00:30:15,314 --> 00:30:15,897","Ryan!"
D - Positive,0.0326,"00:30:15,314 --> 00:30:15,897","Ryan!"
E - Very Positive,0.0018,"00:30:15,314 --> 00:30:15,897","Ryan!"
A - Very Negative,0.0630,"00:30:17,525 --> 00:30:18,942","[BOTH GRUNTING]"
A - Negative,0.3897,"00:30:17,525 --> 00:30:18,942","[BOTH GRUNTING]"
C - Neutral,0.3993,"00:30:17,525 --> 00:30:18,942","[BOTH GRUNTING]"
D - Positive,0.1186,"00:30:17,525 --> 00:30:18,942","[BOTH GRUNTING]"
E - Very Positive,0.0294,"00:30:17,525 --> 00:30:18,942","[BOTH GRUNTING]"
A - Very Negative,0.1708,"00:30:21,362 --> 00:30:24,781","STONE: The tether broke, I'm detached!"
A - Negative,0.6698,"00:30:21,362 --> 00:30:24,781","STONE: The tether broke, I'm detached!"
C - Neutral,0.1234,"00:30:21,362 --> 00:30:24,781","STONE: The tether broke, I'm detached!"
D - Positive,0.0216,"00:30:21,362 --> 00:30:24,781","STONE: The tether broke, I'm detached!"
E - Very Positive,0.0143,"00:30:21,362 --> 00:30:24,781","STONE: The tether broke, I'm detached!"
A - Very Negative,0.0854,"00:30:21,362 --> 00:30:24,781","I'm detached!"
A - Negative,0.5476,"00:30:21,362 --> 00:30:24,781","I'm detached!"
C - Neutral,0.3044,"00:30:21,362 --> 00:30:24,781","I'm detached!"
D - Positive,0.0503,"00:30:21,362 --> 00:30:24,781","I'm detached!"
E - Very Positive,0.0122,"00:30:21,362 --> 00:30:24,781","I'm detached!"
A - Very Negative,0.0545,"00:30:25,032 --> 00:30:26,282","KOWALSKI: Grab ahold!"
A - Negative,0.2251,"00:30:25,032 --> 00:30:26,282","KOWALSKI: Grab ahold!"
C - Neutral,0.2744,"00:30:25,032 --> 00:30:26,282","KOWALSKI: Grab ahold!"
D - Positive,0.3629,"00:30:25,032 --> 00:30:26,282","KOWALSKI: Grab ahold!"
E - Very Positive,0.0831,"00:30:25,032 --> 00:30:26,282","KOWALSKI: Grab ahold!"
A - Very Negative,0.0122,"00:30:28,786 --> 00:30:29,619","Grab anything!"
A - Negative,0.0766,"00:30:28,786 --> 00:30:29,619","Grab anything!"
C - Neutral,0.6353,"00:30:28,786 --> 00:30:29,619","Grab anything!"
D - Positive,0.2503,"00:30:28,786 --> 00:30:29,619","Grab anything!"
E - Very Positive,0.0256,"00:30:28,786 --> 00:30:29,619","Grab anything!"
A - Very Negative,0.0410,"00:30:30,079 --> 00:30:31,705","[GASPING]"
A - Negative,0.2465,"00:30:30,079 --> 00:30:31,705","[GASPING]"
C - Neutral,0.4790,"00:30:30,079 --> 00:30:31,705","[GASPING]"
D - Positive,0.1967,"00:30:30,079 --> 00:30:31,705","[GASPING]"
E - Very Positive,0.0368,"00:30:30,079 --> 00:30:31,705","[GASPING]"
A - Very Negative,0.0020,"00:30:46,178 --> 00:30:47,303","KOWALSKI: Ryan!"
A - Negative,0.0097,"00:30:46,178 --> 00:30:47,303","KOWALSKI: Ryan!"
C - Neutral,0.8009,"00:30:46,178 --> 00:30:47,303","KOWALSKI: Ryan!"
D - Positive,0.1751,"00:30:46,178 --> 00:30:47,303","KOWALSKI: Ryan!"
E - Very Positive,0.0124,"00:30:46,178 --> 00:30:47,303","KOWALSKI: Ryan!"
A - Very Negative,0.0149,"00:30:49,265 --> 00:30:51,558","- Give me five."
A - Negative,0.1246,"00:30:49,265 --> 00:30:51,558","- Give me five."
C - Neutral,0.6407,"00:30:49,265 --> 00:30:51,558","- Give me five."
D - Positive,0.2064,"00:30:49,265 --> 00:30:51,558","- Give me five."
E - Very Positive,0.0134,"00:30:49,265 --> 00:30:51,558","- Give me five."
A - Very Negative,0.0084,"00:30:49,265 --> 00:30:51,558","- I've got you."
A - Negative,0.0351,"00:30:49,265 --> 00:30:51,558","- I've got you."
C - Neutral,0.2448,"00:30:49,265 --> 00:30:51,558","- I've got you."
D - Positive,0.6657,"00:30:49,265 --> 00:30:51,558","- I've got you."
E - Very Positive,0.0459,"00:30:49,265 --> 00:30:51,558","- I've got you."
A - Very Negative,0.0057,"00:30:51,976 --> 00:30:53,893","I've got you."
A - Negative,0.0166,"00:30:51,976 --> 00:30:53,893","I've got you."
C - Neutral,0.2004,"00:30:51,976 --> 00:30:53,893","I've got you."
D - Positive,0.6763,"00:30:51,976 --> 00:30:53,893","I've got you."
E - Very Positive,0.1010,"00:30:51,976 --> 00:30:53,893","I've got you."
A - Very Negative,0.0178,"00:30:51,976 --> 00:30:53,893","Right here."
A - Negative,0.0863,"00:30:51,976 --> 00:30:53,893","Right here."
C - Neutral,0.4444,"00:30:51,976 --> 00:30:53,893","Right here."
D - Positive,0.4131,"00:30:51,976 --> 00:30:53,893","Right here."
